2024-12-22 13:26:54,587 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 4
2024-12-22 13:26:54,587 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,587 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 4
2024-12-22 13:26:54,587 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 5
2024-12-22 13:26:54,587 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,587 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 5
2024-12-22 13:26:54,587 DEBUG   SenderThread:329502 [sender.py:send():378] send: summary
2024-12-22 13:26:54,591 INFO    SenderThread:329502 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-12-22 13:26:54,591 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,591 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 5
2024-12-22 13:26:54,591 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 6
2024-12-22 13:26:54,591 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,592 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 6
2024-12-22 13:26:54,592 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,592 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 6
2024-12-22 13:26:54,595 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: status_report
2024-12-22 13:26:54,615 INFO    wandb-upload_0:329502 [upload_job.py:push():130] Uploaded file /tmp/tmpdj2k9ontwandb/qqnfk1mq-wandb-metadata.json
2024-12-22 13:26:54,671 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 7
2024-12-22 13:26:54,671 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,671 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 7
2024-12-22 13:26:54,672 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,672 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 7
2024-12-22 13:26:54,672 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 8
2024-12-22 13:26:54,672 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,672 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 8
2024-12-22 13:26:54,672 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,672 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 8
2024-12-22 13:26:54,672 INFO    SenderThread:329502 [job_builder.py:build():432] Attempting to build job artifact
2024-12-22 13:26:54,672 INFO    SenderThread:329502 [job_builder.py:_get_source_type():565] is repo sourced job
2024-12-22 13:26:54,703 INFO    SenderThread:329502 [job_builder.py:build():541] adding wandb-job metadata file
2024-12-22 13:26:54,707 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 9
2024-12-22 13:26:54,707 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,707 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 9
2024-12-22 13:26:54,707 DEBUG   SenderThread:329502 [sender.py:send():378] send: artifact
2024-12-22 13:26:55,142 INFO    wandb-upload_1:329502 [upload_job.py:push():85] Skipped uploading /tmp/tmprekz2fy0/wandb-job.json
2024-12-22 13:26:55,255 INFO    wandb-upload_0:329502 [upload_job.py:push():88] Uploaded file /home/fa7sa/.local/share/wandb/artifacts/staging/tmphb8i9m8l
2024-12-22 13:26:55,344 INFO    Thread-12 :329502 [dir_watcher.py:_on_file_modified():288] file/dir modified: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/config.yaml
2024-12-22 13:26:55,344 INFO    Thread-12 :329502 [dir_watcher.py:_on_file_created():271] file/dir created: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/requirements.txt
2024-12-22 13:26:55,345 INFO    Thread-12 :329502 [dir_watcher.py:_on_file_created():271] file/dir created: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/wandb-summary.json
2024-12-22 13:26:55,424 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-22 13:26:55,820 INFO    SenderThread:329502 [sender.py:send_artifact():1467] sent artifact job-https___github.com_luigifvr_calo_dreamer.git_src_test.py - {'id': 'QXJ0aWZhY3Q6MTQwMDcxNTg5OQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNDYxNTI4Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTQwMDcwMjgzNA==', 'versionIndex': 0}}}
2024-12-22 13:26:55,820 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:55,820 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 9
2024-12-22 13:26:55,820 INFO    SenderThread:329502 [dir_watcher.py:finish():358] shutting down directory watcher
