epoch,angle_diffusion_voxel,angle_combined_diffusion,angle_combined_voxel,angle_sum_combined,angle_deviation_from_90
650,89.81878317723125,32.40454932356541,27.848956223207598,60.25350554677301,-29.746494453226987
651,89.91626276654412,34.735380536088606,25.958817597883055,60.69419813397166,-29.30580186602834
652,89.78793169780582,35.0259636641199,42.34330438325671,77.36926804737661,-12.630731952623393
653,89.83288167798713,38.289329826172576,31.613360281732117,69.90269010790469,-20.09730989209531
654,89.86109297089948,31.686542265057724,20.814209002174188,52.50075126723191,-37.49924873276809
655,89.8281809970458,26.289805407891688,44.07371513732845,70.36352054522014,-19.63647945477986
656,89.66841051737872,30.070730293243756,38.56319934412713,68.63392963737088,-21.366070362629117
657,89.79602552670124,31.843862280015596,25.60181024648649,57.445672526502086,-32.554327473497914
658,89.80093373570689,18.438782498998478,0.0,18.438782498998478,-71.56121750100152
659,89.36513299530941,18.287989281756605,31.09767644727993,49.38566572903653,-40.61433427096347
660,90.00413684376305,27.532544963173528,22.043336023045182,49.575880986218706,-40.424119013781294
661,89.72551629613895,21.055733096864195,27.263223931699763,48.31895702856396,-41.68104297143604
662,89.88051388747056,30.283806214553397,19.316470687764117,49.60027690231752,-40.39972309768248
663,90.08105579132065,33.5773994647077,0.0,33.5773994647077,-56.4226005352923
664,89.85114196886904,34.89231383880603,34.978339441535105,69.87065328034114,-20.129346719658855
665,90.02845298964374,31.463404013559458,38.041535992454854,69.50494000601431,-20.49505999398569
666,89.76175397370804,34.11109939945316,27.104230187931268,61.21532958738443,-28.78467041261557
667,89.94788197469046,30.181879035089775,28.079571222668935,58.26145025775871,-31.73854974224129
668,89.7870599428497,32.78183931614459,37.433664067584495,70.21550338372909,-19.784496616270914
669,89.80767486073952,30.02685327535171,8.730231097649916,38.757084373001625,-51.242915626998375
670,89.79257896321582,34.96983009228535,32.66825280741911,67.63808289970446,-22.361917100295543
671,89.71228085807986,33.803246821922436,34.76911867272755,68.57236549464999,-21.427634505350014
672,89.72114443506496,32.903762908664135,0.0,32.903762908664135,-57.096237091335865
673,90.08640816251966,39.15937221195526,23.456650955761564,62.61602316771682,-27.38397683228318
674,89.86106845813755,35.32922057553451,26.17307525556572,61.50229583110023,-28.497704168899773
675,89.81533031550114,22.15722078137375,29.16574222100158,51.32296300237533,-38.67703699762467
676,89.89565169110236,34.417153499219104,33.592567378270644,68.00972087748974,-21.99027912251026
677,89.72022494099562,0.0,33.64123273128183,33.64123273128183,-56.35876726871817
678,89.89747227426841,24.61796332201222,35.54503105726164,60.162994379273854,-29.837005620726146
679,89.91915010358329,34.346755301210365,30.567062328189166,64.91381762939953,-25.08618237060047
680,89.92368541361772,33.045004934034104,38.93140549006615,71.97641042410025,-18.02358957589975
681,89.82237071948245,35.83331200136308,22.70606171389925,58.53937371526233,-31.46062628473767
682,89.82648789707346,35.55072640929424,38.80285659270035,74.3535830019946,-15.646416998005407
683,89.89080946967687,36.67340965885972,0.0,36.67340965885972,-53.32659034114028
684,90.04134360974727,30.97768368467036,25.728674110470912,56.70635779514127,-33.29364220485873
685,89.8822841558775,34.95163406146051,32.30538347821471,67.25701753967522,-22.742982460324782
686,90.06448664083644,31.66759584658846,6.762875325011772,38.43047117160023,-51.56952882839977
687,90.02867939312229,36.25850716765236,36.28172278542859,72.54022995308095,-17.459770046919047
688,90.0181155715916,34.64940036973162,17.813141777716247,52.46254214744787,-37.53745785255213
689,89.94331292145253,32.30010653415725,42.67047102128549,74.97057755544274,-15.029422444557255
690,89.7872480706755,38.499593372655276,34.57934580592764,73.07893917858291,-16.921060821417086
691,89.96880472510232,36.481325286011675,32.17071516371094,68.65204044972262,-21.34795955027738
692,89.97483396606994,31.00522144734514,42.740045628972624,73.74526707631776,-16.25473292368224
693,90.04153694286043,32.91665532381747,30.78700002054251,63.70365534435999,-26.296344655640013
694,89.5817838345089,32.058025283880895,0.0,32.058025283880895,-57.941974716119105
695,90.08636737932478,37.55137432266589,0.0,37.55137432266589,-52.44862567733411
696,89.90824682073207,34.536916998231355,39.25297342734286,73.78989042557421,-16.210109574425786
697,90.09976840609984,33.90823446857316,22.104726282674477,56.01296075124764,-33.98703924875236
698,89.69510752627706,26.228418558603224,0.0,26.228418558603224,-63.771581441396776
699,90.00818388218502,34.53602997666832,29.795499207065685,64.331529183734,-25.668470816265994
700,89.82746596048945,27.27945486120971,0.0,27.27945486120971,-62.720545138790285
701,89.96245060147695,34.852812827685895,0.0,34.852812827685895,-55.147187172314105
702,90.03971970582936,35.603140264095856,37.40190056542435,73.0050408295202,-16.994959170479802
703,89.90776493988298,31.92096541572242,0.0,31.92096541572242,-58.07903458427758
704,89.99159066349013,28.467704163949758,0.0,28.467704163949758,-61.53229583605024
705,90.20220058594612,31.165481199100206,32.157906091725415,63.32338729082562,-26.67661270917438
706,90.15118011320176,36.867810728424175,15.396140209611948,52.263950938036125,-37.736049061963875
707,89.99483071612966,35.4103281131188,20.823656454381947,56.23398456750075,-33.76601543249925
708,90.09314149963751,37.949062662114514,24.03716113913916,61.98622380125367,-28.013776198746328
709,90.06597150242811,32.79542577122445,0.0,32.79542577122445,-57.20457422877555
710,90.26721174159172,36.64581901410553,27.201114729608996,63.84693374371452,-26.153066256285477
711,90.0180605102358,34.204586311650424,24.221054194036242,58.425640505686665,-31.574359494313335
712,90.08568774362048,21.508110297477366,40.38259608909464,61.890706386572006,-28.109293613427994
713,90.23868292414731,36.0223027728247,39.94108879298192,75.96339156580663,-14.036608434193369
714,90.08173739053845,35.44850757830974,0.0,35.44850757830974,-54.55149242169026
715,90.19901747111767,37.052432164747884,23.406359476280283,60.45879164102817,-29.54120835897183
716,89.87666282665006,26.612936537897045,35.54299206893134,62.15592860682838,-27.844071393171618
717,90.07534489748878,36.6091348640467,0.0,36.6091348640467,-53.3908651359533
718,90.0666030655085,25.906668685293734,0.0,25.906668685293734,-64.09333131470626
719,90.01477923761318,37.40697676639628,31.564145552940552,68.97112231933684,-21.028877680663157
720,90.00875908053489,30.55562266223461,19.606876576017253,50.16249923825187,-39.83750076174813
721,89.89592861063058,19.51314950319222,22.89378854386049,42.40693804705271,-47.59306195294729
722,89.98776890904318,35.82389178081646,20.885616031477948,56.709507812294405,-33.290492187705595
723,90.05135881235316,37.14526205466001,39.14135787710694,76.28661993176695,-13.71338006823305
724,89.82886494508638,35.5688234128065,36.872372165781734,72.44119557858824,-17.558804421411764
725,90.02043173237163,38.017566221547256,39.75815015568674,77.775716377234,-12.224283622765995
726,90.0364293623189,28.56430418421313,30.716386505778996,59.28069068999213,-30.719309310007873
727,89.97294388569645,36.667228414705896,22.878580687172757,59.54580910187865,-30.454190898121347
728,90.15015170817256,36.212460418241584,37.18767363896044,73.40013405720202,-16.599865942797976
729,89.97579978889267,39.17949855038826,23.64415035760461,62.82364890799287,-27.17635109200713
730,89.98570518421936,37.04965229686067,21.08145367127096,58.131105968131635,-31.868894031868365
731,90.18331479894158,35.141144561798974,37.738274869458685,72.87941943125766,-17.12058056874234
732,90.16355366765984,37.01751822900872,23.417257933280176,60.4347761622889,-29.565223837711102
733,90.11655608431793,37.810218066711265,30.96951377239345,68.77973183910471,-21.220268160895287
734,89.9380739382553,25.73847386018302,0.0,25.73847386018302,-64.26152613981698
735,90.11929973950056,37.43045176423305,24.525794947938167,61.956246712171215,-28.043753287828785
736,90.09675975125387,37.081778703382945,28.69190141800122,65.77368012138416,-24.22631987861584
737,90.19905502397525,34.52426114700568,17.750349881650973,52.27461102865665,-37.72538897134335
738,90.10341206204929,37.30817683574249,0.0,37.30817683574249,-52.69182316425751
739,90.07116133651247,0.9044044019533122,31.97642808587375,32.880832487827064,-57.119167512172936
740,90.26708907935325,36.64607653053847,33.44878962510567,70.09486615564414,-19.90513384435586
741,90.0830871588583,24.089919106961627,35.721073913394164,59.810993020355795,-30.189006979644205
742,90.03012602733317,34.206754570403064,7.568567477484567,41.77532204788763,-48.22467795211237
743,90.09090818054335,37.57602192926843,0.0,37.57602192926843,-52.42397807073157
744,90.18315982144247,39.114415584722124,21.586451150787585,60.700866735509706,-29.299133264490294
745,90.00970047663148,33.08782282779161,17.703688402997543,50.791511230789155,-39.208488769210845
746,90.02556417597143,31.4646692351887,0.0,31.4646692351887,-58.5353307648113
747,90.01951769167364,35.32105866730407,25.67540860085928,60.99646726816336,-29.003532731836643
748,89.9834012539946,31.372399452365027,0.0,31.372399452365027,-58.62760054763497
749,90.22149930868378,36.472937625776275,30.95369965884497,67.42663728462125,-22.57336271537875
750,90.09565288641035,36.96941099614094,0.0,36.96941099614094,-53.03058900385906
751,90.11799917663132,33.54853060095435,27.62120236666547,61.16973296761982,-28.830267032380178
752,90.07362100535615,39.231492790661555,31.27199002183615,70.50348281249771,-19.496517187502292
753,90.20879394685066,34.084044907599115,38.51603653315827,72.60008144075738,-17.39991855924262
754,90.16664188275753,29.425693833895764,21.503937247757296,50.929631081653056,-39.070368918346944
755,90.196022539522,40.43058459416641,23.72640940301857,64.15699399718498,-25.843006002815017
756,90.08839329731592,38.722288238261314,0.0,38.722288238261314,-51.277711761738686
757,90.1206024032999,39.13051842154838,2.337497624726347,41.46801604627473,-48.53198395372527
758,90.1741104293567,37.6448715972782,0.0,37.6448715972782,-52.3551284027218
759,90.17309244869772,37.081337742128596,27.445341119953483,64.52667886208208,-25.47332113791792
760,90.25738278093115,38.68793080285623,21.40130061926841,60.08923142212464,-29.91076857787536
761,90.3244744771434,37.581287802656846,0.0,37.581287802656846,-52.418712197343154
762,90.10411885033267,35.823533934030564,0.0,35.823533934030564,-54.176466065969436
763,90.27100058351357,36.62699662819839,21.55829919930088,58.185295827499274,-31.814704172500726
764,90.15970385970698,36.248270567434574,0.0,36.248270567434574,-53.751729432565426
765,90.204779742448,38.34460849934064,31.17946077822294,69.52406927756357,-20.47593072243643
766,90.11623787414445,35.46277488027831,28.869507752112046,64.33228263239036,-25.66771736760964
767,90.24117458695582,36.26156130064572,0.0,36.26156130064572,-53.73843869935428
768,90.11400460032927,38.99376019650603,0.0,38.99376019650603,-51.00623980349397
769,90.09947967065075,38.64186980741308,0.0,38.64186980741308,-51.35813019258692
770,90.15652972102735,40.643203067339236,0.0,40.643203067339236,-49.356796932660764
771,90.12223923048295,39.36960167853806,0.0,39.36960167853806,-50.63039832146194
772,90.2495068127071,36.030992841695046,19.94166206851838,55.97265491021342,-34.02734508978658
773,90.0458969829177,39.585602201966225,0.0,39.585602201966225,-50.414397798033775
774,90.19284766934375,39.22100245027189,0.0,39.22100245027189,-50.77899754972811
775,90.12598919559116,36.509246863045604,12.803625913540541,49.31287277658615,-40.68712722341385
776,90.21296425758429,32.11052120530955,0.0,32.11052120530955,-57.88947879469045
777,90.21567986098484,36.88976255135513,26.814351915291862,63.704114466647,-26.295885533353
778,90.16370119586247,37.66740437111928,0.0,37.66740437111928,-52.33259562888072
779,90.15406140701023,34.09173694448483,0.0,34.09173694448483,-55.90826305551517
780,90.02301308692554,38.6238500178616,0.0,38.6238500178616,-51.3761499821384
781,90.359426191216,36.709590274358526,0.0,36.709590274358526,-53.290409725641474
782,90.15784028485635,39.31291998626185,0.0,39.31291998626185,-50.68708001373815
783,90.13438248814784,38.66269202681108,25.316269175694337,63.97896120250542,-26.021038797494583
784,90.21559130901528,39.837321649049436,29.556057660305022,69.39337930935446,-20.606620690645542
785,90.13046648026187,33.39504661253432,33.26951431926596,66.66456093180028,-23.33543906819972
786,90.03431562533741,38.63167119488243,21.78572265186903,60.41739384675146,-29.58260615324854
787,90.17726405045553,37.192366381232404,18.555792209330626,55.74815859056303,-34.25184140943697
788,90.06133761796167,38.70834727713302,0.0,38.70834727713302,-51.29165272286698
789,90.22449327496336,38.432778480778246,0.0,38.432778480778246,-51.567221519221754
790,90.1093579256518,36.71376239798647,0.0,36.71376239798647,-53.28623760201353
791,90.02159459335017,35.58790152450755,2.4284598104276904,38.01636133493524,-51.98363866506476
792,89.85945772493177,0.0,0.0,0.0,-90.0
793,90.2065651538533,35.5166259241258,18.453448785651297,53.970074709777094,-36.029925290222906
794,90.20388989210569,34.09803774521104,34.9332683358333,69.03130608104433,-20.968693918955665
795,90.09092773351905,37.70165346379085,0.0,37.70165346379085,-52.29834653620915
796,90.14074747992686,37.96509443489433,0.0,37.96509443489433,-52.03490556510567
797,90.23340976245127,40.54181744834175,0.0,40.54181744834175,-49.45818255165825
798,90.37074128231035,40.7320083632015,12.61095900042766,53.342967363629164,-36.657032636370836
799,90.33721933743456,39.170405274504745,30.35993654228894,69.53034181679368,-20.46965818320632
